"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"11164",-0.183395157894724,8.19943636842105,-2.01716044442807,0.0459954723790056,0.071872995639857,-4.6697501168025
"54961",0.147815157894734,6.93289692982456,2.01704088715998,0.0460081416530743,0.071883737128698,-4.66998112678593
"51714",-0.206732403508759,8.20942930701754,-2.0167339225073,0.0460406837955477,0.0719255216372762,-4.67057418918589
"83734",-0.133378140350874,4.68701384210526,-2.01646457253231,0.0460692544789495,0.0719610921240259,-4.67109450999795
"23016",0.118371087719303,7.35590687719298,2.01598855237541,0.0461197842169016,0.0720309498144608,-4.67201391080011
"54815",0.0984493684210523,6.27301987719298,2.01583226081095,0.0461363849381691,0.0720473204834927,-4.67231573334237
"6019",-0.287774350877189,3.82378428070175,-2.01578051066689,0.0461418827733687,0.0720473204834927,-4.67241566586143
"100507436",0.19880361085965,6.39162186800877,2.01555755973695,0.0461655750397685,0.0720752413836739,-4.67284616968303
"517",0.0860050175438625,7.3951381754386,2.01532356956667,0.046190451570018,0.0720971321421291,-4.67329794188648
"83464",0.141645491228075,5.73805200877193,2.01531633105663,0.0461912213103434,0.0720971321421291,-4.67331191672753
"9001",0.105553192982459,5.54941835087719,2.01503707447997,0.0462209257002291,0.0721344190218472,-4.67385102049355
"7109",-0.185068280701751,5.14221133333333,-2.01488872749796,0.0462367119241638,0.0721499779478335,-4.67413737549437
"10635",-0.330332001035089,7.03063456483333,-2.01442114947713,0.0462864989549675,0.0722185827720021,-4.67503981550646
"85365",0.100912438596495,6.80211886842105,2.01435700224356,0.0462933328250134,0.0722201610315013,-4.67516360643601
"79786",-0.164646859649123,7.16540230701754,-2.01299430344092,0.0464387102052601,0.0724378472567966,-4.67779246688263
"168455",0.135437982456145,6.0876025877193,2.01276065839346,0.0464636753176887,0.0724676761776199,-4.67824303859494
"11010",-0.294703385964915,5.92322786842105,-2.01214976880225,0.0465290033199724,0.072560442190211,-4.67942087567911
"25829",0.144427666666666,7.3634633245614,2.01178978907096,0.0465675359006325,0.0726055379674685,-4.68011478542382
"51550",0.126628245614038,4.84323287719298,2.01177025574285,0.0465696275450806,0.0726055379674685,-4.68015243525554
"55015",-0.318935526315786,6.59097972807018,-2.01157812061766,0.046590205797846,0.0726284922353252,-4.68052275109275
"84267",-0.155259982456137,7.66022651754386,-2.01041198174185,0.046715269191266,0.0728142999558259,-4.68276962774919
"8602",0.160457350877196,7.40528451754386,2.01000993660037,0.0467584530994394,0.072872452851545,-4.6835439933454
"2635",-0.561275561403511,8.33798635964912,-2.00963907435073,0.0467983178023149,0.0729254188467229,-4.68425817073233
"339231",0.14950012280702,6.71516471052632,2.00910063549625,0.0468562472016463,0.0730012959623434,-4.68529483552256
"114876",-0.309678894736839,6.40318348245614,-2.00906807889799,0.0468597518499274,0.0730012959623434,-4.68535750895808
"6347",0.395267140350877,8.02722248245614,2.00902243015033,0.0468646662163931,0.0730012959623434,-4.68544538398597
"200185",0.0921223684210561,7.23794834210526,2.00869019732991,0.046900446343052,0.0730478574132617,-4.68608488479501
"84895",0.144750929824562,6.51867953508772,2.00861880506541,0.0469081380386032,0.0730498603314751,-4.68622229186647
"4494",0.380013350877196,8.64703771052632,2.00856894286804,0.0469135107546381,0.0730498603314751,-4.6863182578083
"2339",-0.211124087719282,8.74403416666667,-2.0084710653917,0.0469240587040961,0.0730571136143602,-4.68650662861713
"65018",0.180356175438605,7.61700477192982,2.007767955523,0.0469998900827084,0.0731659935474292,-4.68785955250427
"57099",0.170243210526321,7.33863292105263,2.00662827185079,0.0471230283831749,0.0733484808714897,-4.69005159433676
"192286",0.131864280701757,10.3845681754386,2.00641352730569,0.0471462614320018,0.0733754362362045,-4.69046449932979
"84193",0.118057438596501,6.68038087719298,2.00615462011142,0.04717428538059,0.0734098401531599,-4.69096226433216
"29903",0.160291807017545,4.89515681578947,2.00598723417751,0.0471924106796137,0.0734288336766092,-4.69128404223365
"686",0.138799000000001,5.67903764035088,2.00507026423287,0.0472918096130161,0.0735742639457985,-4.69304635502204
"145741",-0.581329947368427,7.33118976315789,-2.00484098117327,0.0473166916001958,0.0736037424891934,-4.69348689387677
"50486",0.417425280701756,7.50512802631579,2.00419466589187,0.0473868903028534,0.0737036974691653,-4.69472845559123
"142",0.166950701754391,8.2985840877193,2.00359284058248,0.0474523365288642,0.0737877684507379,-4.6958842174001
"23584",-0.417200298245611,6.39324702631579,-2.00358821237853,0.0474528401266959,0.0737877684507379,-4.6958931042766
"3663",0.174661789473686,5.18357635087719,2.00257830787684,0.0475628374070681,0.0739495406364092,-4.69783182163549
"223",-0.134744245614032,9.71669345614035,-2.0024138448227,0.0475807710209271,0.0739681518665972,-4.69814745572209
"147948",0.100871473684213,5.42288536842105,2.00224484202876,0.0475992056624488,0.0739875372226836,-4.69847177721834
"123264",-0.375157964912279,5.43680036842105,-2.0007446382426,0.0477631130623834,0.0742330102024563,-4.70134959561317
"6728",-0.182072175438588,8.91611464912281,-1.9999525705118,0.0478498454910694,0.0743584920409953,-4.70286819638974
"25797",-0.488961526315785,6.77917646491228,-1.99951135513846,0.0478982172616872,0.074424337581607,-4.70371387849682
"64422",-0.12589821052631,6.55024745614035,-1.99797681231739,0.0480667781125632,0.0746768932500294,-4.70665379843303
"22954",0.138708561403511,5.85291145614035,1.99742391539612,0.0481276343166441,0.0747620759002697,-4.70771253819602
"23020",0.15452566666667,5.81301814912281,1.99734117778934,0.0481367467097525,0.0747668677921075,-4.70787094856215
"11117",0.299739070175447,6.84517607894737,1.99592687028465,0.0482927401760015,0.074999768266323,-4.71057785187431
"23160",-0.248279175438596,7.68929569298246,-1.99528824948558,0.0483633187985085,0.0750999757607285,-4.71179954959356
"3096",-0.108556754385962,5.16666739473684,-1.99477998167338,0.0484195538701448,0.0751778878714828,-4.71277161826934
"85415",-0.240667578947367,8.83576556140351,-1.99457969802717,0.0484417286544918,0.0751967770221602,-4.71315459988056
"84541",-0.200433649122799,4.6774520877193,-1.99456059314393,0.048443844339252,0.0751967770221602,-4.71319113029104
"1716",0.188708807017549,6.89272492982456,1.99351031950597,0.0485602732045151,0.0753680716752759,-4.71519885454878
"645676",-0.168218491228068,5.94306728070175,-1.99341106279894,0.0485712886812815,0.0753757368700883,-4.71538854467656
"9802",-0.117658754385976,9.99040155263158,-1.99322330230442,0.0485921320929581,0.0753986497974797,-4.71574735087235
"2634",0.356234035087716,7.30520650877193,1.99285299746393,0.0486332621691058,0.0754530311376597,-4.71645490295158
"27124",0.158967368421052,6.18169738596491,1.99231616999284,0.0486929406358626,0.0755342143259697,-4.71748041693012
"56992",-0.297273228070177,6.34970896491228,-1.9922727724027,0.0486977678139938,0.0755342143259697,-4.71756330909844
"1944",0.254981140350878,7.38422151754386,1.9920363975256,0.0487240672876247,0.0755655577188919,-4.71801477064622
"23527",-0.206227543859646,5.60109361403509,-1.99145471600124,0.0487888376146312,0.0756541877438419,-4.71912553404197
"26521",0.155396842105265,8.59321412280702,1.99141364563685,0.048793413572294,0.0756541877438419,-4.71920394947171
"9587",0.149814105263159,8.00346831578947,1.99042709451338,0.0489034423762372,0.0758153104905445,-4.72108711309111
"50809",0.139622385964917,8.03935754385965,1.99015479507427,0.0489338487170342,0.0758529691934632,-4.72160673462393
"60",0.068413684210535,13.4539273684211,1.99008270047976,0.0489419018572765,0.0758559728398923,-4.7217442996554
"285195",0.153307473684214,5.31656940350877,1.98958234167822,0.0489978242002212,0.0759331598425217,-4.72269891548752
"112752",0.138453315789474,6.90445955263158,1.98797251689853,0.0491781141584454,0.0762030391032301,-4.72576872097297
"51249",-0.1849910877193,8.07935863157895,-1.98773882199139,0.0492043332921863,0.0762341431621632,-4.72621416557989
"80336",-0.226384298245614,4.55214178070175,-1.98735169785967,0.0492477923880066,0.0762853506077371,-4.72695195332604
"54065",0.113435999999998,5.46646419298246,1.98733484912657,0.0492496845909996,0.0762853506077371,-4.72698406088377
"55818",-0.130337157894732,5.61638635087719,-1.98711220982512,0.0492746939813657,0.0763145591390761,-4.72740830657629
"11315",0.115895789473701,11.40016,1.98575342791092,0.0494275619812639,0.0765417576548811,-4.72999654412824
"30062",0.11935163157895,5.75227725438597,1.98491876592672,0.0495216642267702,0.07667790825975,-4.73158560765052
"2745",-0.235838947368416,8.9086137368421,-1.98305225120561,0.0497326515716545,0.076994983786171,-4.73513689899113
"53838",0.155777947368432,7.73536116666667,1.98290420480849,0.0497494190997155,0.0770113309013942,-4.73541844342161
"54552",-0.18041898245614,5.69590947368421,-1.9828010787405,0.049761101851672,0.0770198037644297,-4.73561454987758
"25821",-0.16896503508772,7.21811434210526,-1.98232640483355,0.0498149058725805,0.0770934613154695,-4.7365170759195
"23347",-0.227801473684205,5.35149524561403,-1.98225345857903,0.0498231786686853,0.0770966452353259,-4.73665575514496
"11202",0.263491596491229,4.5260576754386,1.98213489940058,0.0498366268921176,0.0771078358450575,-4.73688113962885
"64718",-0.137328228070166,5.59838437719298,-1.98157152116502,0.0499005732958181,0.0771971453182,-4.73795196630082
"2752",0.274909491228078,8.95861288596491,1.97991350358392,0.0500891715390605,0.077479247259073,-4.74110175225922
"1062",-0.315673489157892,6.34615867208772,-1.97972796757519,0.0501103137284086,0.0775022857215935,-4.74145406752145
"84988",0.2608714385965,7.56060149122807,1.97937335146033,0.050150744008656,0.0775551463263146,-4.74212736411538
"56164",-0.309520385964909,4.11660933333333,-1.97760829289792,0.0503523930842446,0.0778572779627238,-4.74547694126613
"3698",0.174506789473689,4.74753462280702,1.97746200917448,0.0503691361089864,0.0778734593413769,-4.74575442083808
"1113",-0.366705105263158,5.05029676315789,-1.97721233279234,0.0503977239435921,0.0779079471331401,-4.74622797742754
"80179",-0.162418052631575,5.08981544736842,-1.97598587755892,0.0505383526055492,0.0781129047832042,-4.74855336189792
"80063",-0.206883543859643,5.81044521052632,-1.97594623742155,0.0505429034013219,0.0781129047832042,-4.74862849794632
"51619",0.0915017368421038,6.94762683333333,1.97500390462923,0.0506511882260332,0.078270504392141,-4.75041423185709
"29761",-0.169050245614032,4.69074645614035,-1.97265174880931,0.0509223372155249,0.0786712506652655,-4.75486812998141
"80157",-0.32020650877193,4.06722362280702,-1.97264421239553,0.0509232079644805,0.0786712506652655,-4.75488239250785
"5731",0.108902087719298,5.66297111403509,1.97205429694509,0.0509914053503099,0.0787667985012757,-4.75599863893306
"27436",-0.188819771929819,6.72927407894737,-1.97198233449599,0.0509997298946817,0.0787698480405469,-4.75613478596993
"4238",-0.21133559649123,5.6455247631579,-1.97184892308622,0.0510151658434315,0.0787838791237455,-4.75638717711463
"84750",0.111902543859647,4.92166655263158,1.97159048172795,0.0510450792654677,0.0788202618210957,-4.75687605777491
"6901",0.109473298245617,6.43830405263158,1.971229359662,0.0510869024359122,0.0788750233775274,-4.75755907419503
"10038",0.16304568831579,7.46952792398246,1.9710542381892,0.0511071945044577,0.0788965327483874,-4.75789025210094
"5860",0.110403403508776,6.61448477192982,1.97005616310072,0.0512229762656222,0.0790654302636607,-4.75977721974214
"23516",0.221410140350883,6.13354926315789,1.96911891702555,0.0513319040119774,0.0792237075232758,-4.76154837095765
"85301",-0.306070333333332,5.56024628947368,-1.96891475392291,0.0513556581045606,0.0792505079782246,-4.76193408168512
"4683",-0.222877298245614,7.05915821052632,-1.96854082515083,0.0513991883665297,0.0793078159595017,-4.76264042167188
"10980",0.140597017543858,8.53313322807018,1.96843796912522,0.0514111676554649,0.0793164332833814,-4.76283469157609
"9057",-0.261600368421053,6.08959711403509,-1.96817473216069,0.0514418367457022,0.0793538792430904,-4.76333183870807
"89781",0.0877800175438583,5.69347351754386,1.96805653700364,0.0514556124178482,0.0793652594418041,-4.76355504089151
"11000",0.195716228070177,6.82726062280702,1.96791544581799,0.0514720607225526,0.079380758572988,-4.76382146401595
"80852",0.112872157894738,5.63908672807018,1.96672323803909,0.0516112254803875,0.0795854849401699,-4.76607200299744
"55353",-0.411896894736833,9.77786483333333,-1.96623594126341,0.0516681987180019,0.0796634352887627,-4.76699150974148
"133418",-0.304636807017543,4.76770938596491,-1.96610368673701,0.0516836707047985,0.07967738645567,-4.76724103126301
"23417",0.0911403859649154,6.19090396491228,1.96444083696966,0.0518785369271502,0.0799678603261303,-4.77037695303539
"3396",0.187808087719302,8.06925081578947,1.96406959116294,0.0519221274454208,0.0800251079563866,-4.77107673658472
"341032",0.140075087719304,5.93979635087719,1.96398414453414,0.0519321647135382,0.0800306337565819,-4.77123778258032
"83694",0.170322561403506,5.30405575438597,1.96322793228507,0.0520210673542113,0.0801576794362283,-4.77266277235932
"9841",0.221863842105265,4.21444048245614,1.96316164337658,0.0520288666265132,0.0801597393659508,-4.77278766128023
"1489",0.168617894736848,5.76672005263158,1.96305624593247,0.0520412692835699,0.0801688902376305,-4.77298622293338
"201651",-0.338183771929824,4.01070237719298,-1.96261608068318,0.0520930928636289,0.0802387587086121,-4.77381535681145
"56851",0.119750842105261,6.18404189473684,1.96253023859373,0.0521032047169094,0.0802443694199832,-4.77397703625628
"221443",-0.20621522807017,6.70874149122807,-1.96219110211202,0.0521431698970451,0.0802959502672809,-4.77461571887689
"414189",-0.12348136842105,5.02758738596491,-1.96213219307649,0.0521501146168987,0.0802966759816301,-4.77472664947121
"7003",-0.139220964912276,4.82086723684211,-1.9619068567197,0.0521766864983862,0.0803276181365251,-4.77515094777898
"6827",0.225305859649117,8.25117747368421,1.96179141701558,0.0521903037028698,0.0803386109618264,-4.77536829795222
"11161",0.214735052631578,7.66794112280702,1.96167717677538,0.0522037823831437,0.080349387849673,-4.77558337800587
"7205",0.318926736842107,8.14107305263158,1.96141440565818,0.0522347967313897,0.0803871487166449,-4.776078052657
"55153",-0.194044614035089,7.31819397368421,-1.96047338897151,0.052345991114128,0.0805482785981445,-4.77784903731267
"1687",0.289375052631586,6.01895405263158,1.96014994169546,0.052384257240771,0.0805971628398069,-4.77845757866229
"5104",0.137862456140354,5.10426607017544,1.95957570339713,0.0524522521128357,0.0806881201632708,-4.77953773297651
"11254",-0.722309964912275,5.51664787719298,-1.95954081919036,0.0524563851174311,0.0806881201632708,-4.77960334137275
"753",-0.13833822807017,5.19407460526316,-1.95918349757581,0.0524987356858063,0.0807432507683499,-4.78027531036687
"6296",-0.36562342105263,5.70518888596491,-1.95890305634813,0.0525319944947279,0.0807843862772879,-4.78080262004197
"339448",0.211635526315789,6.7417575,1.95883393993201,0.0525401940670819,0.0807869799439796,-4.78093256782501
"284340",0.214409210526319,4.76436004385965,1.95868808278968,0.0525575012729912,0.0808035753334387,-4.78120678401364
"3142",0.205910017543859,6.4898977631579,1.95849652374253,0.0525802387373532,0.0808285142270578,-4.78156689228249
"55671",-0.211606350877191,7.42457245614035,-1.95828843456484,0.0526049477155081,0.0808564772568975,-4.78195803793063
"5327",-0.342702491228065,8.0104381754386,-1.9574499549013,0.0527046103359946,0.0809996266395337,-4.7835337362044
"195828",-0.284291210526314,6.80437734210526,-1.95732887522691,0.0527190152015337,0.0810117275222775,-4.78376122094921
"23295",0.148121859649125,8.07405829824561,1.95719064442377,0.0527354646142644,0.0810269668122551,-4.78402091318982
"4212",-0.447728999999996,6.28688137719298,-1.95573984106803,0.0529083719622545,0.0812825669828839,-4.7867454824882
"1611",0.156957456140358,9.09246606140351,1.95556634781073,0.052929081051299,0.0813043122427631,-4.78707117167527
"81839",-0.186560578947368,6.49023534210526,-1.95549920094709,0.0529370979038683,0.0813065579989577,-4.78719721547612
"88745",0.142330175438597,6.71614584210526,1.95452064333423,0.0530540473324635,0.0814760929939183,-4.78903364211985
"10721",-0.212059413596489,5.70063164918421,-1.95436684478577,0.0530724479833547,0.0814843767863126,-4.78932219260955
"2731",0.221583736842105,4.81105497368421,1.95436574303626,0.0530725798175282,0.0814843767863126,-4.78932425958992
"56920",0.196040754385965,4.62853185087719,1.95371030314131,0.0531510582021529,0.0815947680618199,-4.79055373019687
"91057",-0.159318105263154,5.44535905263158,-1.95338689602245,0.0531898171725489,0.0816441643618732,-4.79116023345106
"266655",0.241718807017546,5.60440964912281,1.95239234545356,0.0533091597428048,0.0818172256186279,-4.79302478084065
"57037",-0.236591087719287,8.36421885964912,-1.95192214849035,0.0533656605567988,0.0818938084308465,-4.7939059799557
"5010",0.185712421052634,4.41260628070175,1.95147300198676,0.0534196791670347,0.0819665636303684,-4.79474754292441
"163933",0.122534684210529,4.73271246491228,1.94992363522011,0.0536063758435109,0.0822428554066678,-4.7976491916522
"317",-0.129356614035084,5.23745865789474,-1.94961710212008,0.053643378006703,0.0822826906134072,-4.79822301038315
"10213",-0.152261617947367,10.1905732441316,-1.94959863590094,0.0536456077870545,0.0822826906134072,-4.79825757577423
"7436",-0.34159001754386,4.77834635964912,-1.94835012101406,0.0537965468391021,0.0825040018536377,-4.80059385747954
"2918",-0.211863701754383,4.93282974561404,-1.94812876648074,0.053823344915638,0.0825348955783871,-4.80100792074229
"133383",-0.149811035087717,5.13086271052632,-1.94782317620503,0.0538603594617449,0.0825814460770684,-4.801579482114
"51309",-0.350870105263157,6.26273033333333,-1.94771576415016,0.0538733748318026,0.0825911928579507,-4.80178036054096
"8507",0.231005175438597,8.57951572807018,1.94699131768992,0.0539612271822933,0.08271565273964,-4.80313492541754
"23589",0.113233508771938,6.13086692982456,1.94579657688011,0.0541063759070283,0.0829268216046887,-4.80536781359169
"10250",0.146654354771936,8.92092799202632,1.94574739194255,0.054112358438274,0.0829268216046887,-4.80545970936888
"25932",-0.282377929824555,7.31126250877193,-1.94482492273505,0.0542246651434592,0.083087782552596,-4.80718282273182
"9183",-0.162972000000001,7.41758450877193,-1.94477468151953,0.0542307874512913,0.083087782552596,-4.80727664815123
"80323",-0.362124578947368,6.25459665789474,-1.9446834613563,0.0542419048765055,0.0830945520672068,-4.80744699591778
"3579",0.259454789473691,5.22240390350877,1.94345219195123,0.0543921539873008,0.0833144329536279,-4.80974558057557
"10651",-0.160691106859646,8.34617988590351,-1.94319257126827,0.0544238797926176,0.0833527355164377,-4.81023007732027
"6284",0.152285421052634,6.68975107894737,1.94169394262193,0.0546073189521802,0.0836233560843017,-4.81302559168384
"55837",-0.164506754385963,8.60887039473684,-1.94152124314162,0.0546284917080907,0.0836454525548891,-4.81334761243457
"64745",0.152911456140354,8.04322230701754,1.93967373000725,0.0548554289878197,0.0839825649425963,-4.81679086491035
"1475",0.373762666666669,6.32888528070175,1.93924237998115,0.0549085279186417,0.0840534839322266,-4.81759434005703
"6794",0.113404456140352,6.87413624561403,1.9381342794166,0.055045133484416,0.0842522008564531,-4.81965763085911
"100422872",0.0753686761403536,11.6589636424561,1.93469488464241,0.0554709680349326,0.0848935086372985,-4.82605477638167
"904",-0.14903119298245,7.07641850877193,-1.93219121000842,0.0557826962741225,0.0853600499116969,-4.83070482704523
"23612",0.222421807017548,6.15259823684211,1.93149206677875,0.0558700089808074,0.0854831122977593,-4.83200233192552
"57461",0.119118719298251,6.72799039473684,1.93061855925052,0.0559792592340797,0.0856397054192803,-4.83362281286458
"54928",-0.23240061403509,6.88694721929825,-1.92974561620693,0.0560886188906375,0.0857964272684015,-4.83524156080005
"91369",0.13223694736842,6.22335114035088,1.92965071995437,0.0561005180586863,0.0858040475955543,-4.8354174910007
"9422",-0.243467017543858,5.49910780701754,-1.92832506675113,0.0562669662607887,0.0860480149795121,-4.8378743007082
"11104",-0.161187999999997,6.81669133333333,-1.92738644450721,0.0563850707887648,0.086218000254418,-4.83961287650973
"83938",-0.244365859649123,6.09819163157895,-1.92716684553369,0.0564127325438093,0.0862496652869975,-4.84001951724274
"197322",0.115920052631581,4.75738564035088,1.9270555390373,0.0564267576211687,0.0862510150713545,-4.84022561162871
"64231",0.352607649122812,7.3502009122807,1.92704947058239,0.0564275223560175,0.0862510150713545,-4.84023684761988
"157574",0.22737496491228,4.27086816666667,1.92683768791888,0.0564542162693015,0.0862811851410074,-4.84062895107648
"58486",0.112551578947374,5.08815514035088,1.92622389357094,0.0565316414625565,0.0863888728226623,-4.84176512807354
"6975",0.0724954561403539,5.94277765789474,1.92590400567187,0.0565720282110089,0.0864399406170676,-4.84235712891469
"8664",0.125958017543866,10.7127947807018,1.9257862053464,0.0565869069613185,0.0864520253662021,-4.84257511299324
"503542",0.102294070175441,5.49308740350877,1.92566202223787,0.0566025954600648,0.0864653440993403,-4.84280489459356
"9",-0.326147807017539,7.54527886842105,-1.92536562969608,0.0566400546174869,0.0865119120151838,-4.84335326696313
"26118",-0.285478859649118,6.47663781578947,-1.92444239069348,0.0567568708562651,0.0866796633958523,-4.84506089612131
"47",0.190220789473699,8.44717409649123,1.9242245735249,0.0567844605712637,0.0867040764508945,-4.84546366037147
"837",0.182248561403509,5.9090008245614,1.92420582187167,0.0567868362695152,0.0867040764508945,-4.84549833192958
"1717",0.258176105263162,7.7580388245614,1.92373551612449,0.0568464479983537,0.0867844111965021,-4.84636781748362
"9715",0.179849736842107,4.40007900877193,1.92359679252551,0.0568640414249096,0.0868005869843194,-4.84662424700765
"3488",0.150477298245615,5.36367022807018,1.92298707855475,0.0569414219692099,0.0869080101028768,-4.84775109324815
"126917",0.210238964912282,6.21075211403509,1.92257786666748,0.0569934059733284,0.086976649568549,-4.84850719274957
"9955",0.250729754385969,4.75494954385965,1.92246556699963,0.0570076788910023,0.0869826181169576,-4.84871466212215
"9319",0.274958315789481,7.8670060877193,1.92243674994502,0.0570113419292861,0.0869826181169576,-4.8487678987056
"149175",0.190846245614037,4.98113468421053,1.92171843646986,0.057102713422885,0.0871113094696182,-4.85009466832011
"10491",-0.158976238228066,7.32238873164035,-1.92136067682093,0.057148267470537,0.087170082354223,-4.85075529928718
"26993",0.0965457192982484,5.40575228070175,1.92083638524622,0.0572150815823072,0.0872594771670763,-4.85172323615956
"5176",0.348442929824566,8.9894846754386,1.92079040869379,0.0572209438307803,0.0872594771670763,-4.85180810536752
"57559",-0.129618105263154,4.96496150877193,-1.92041724546596,0.0572685427991513,0.0873213281967636,-4.85249686578654
"10615",0.245589261473688,7.1670911317193,1.92007896793032,0.057311720732613,0.0873764237914616,-4.8531211280919
"123207",-0.130643964912276,4.62480138596491,-1.91987846433797,0.0573373260658969,0.087404718264887,-4.8534910917034
"4057",0.317213789473688,5.32259466666667,1.91936417408417,0.0574030476244574,0.0874941512329528,-4.85443988012484
"22869",-0.167987684210525,5.04386529824561,-1.91868916115883,0.057489404352507,0.0876150106387144,-4.85568481624076
"113246",0.251146982456136,9.48354803508772,1.91847468898611,0.0575168654130702,0.0876460931921035,-4.85608028445789
"9939",-0.123301754385965,6.814278,-1.91827653194187,0.0575422473000061,0.0876740001853919,-4.8564456321568
"55246",-0.1691736491228,7.19465407017544,-1.91750231903376,0.057641506492087,0.0878144493401924,-4.85787273112812
"92086",0.194838491228072,5.84412861403509,1.91738864702528,0.0576560921245248,0.0878258831772818,-4.85808221615319
"84269",0.151771228070179,5.46842989473684,1.91649444255367,0.0577709388947154,0.0879900203892497,-4.85972973080025
"10296",0.143109003087728,8.99671940110526,1.91599891948135,0.0578346640968941,0.0880762643901627,-4.86064239020839
"25876",0.135965473684211,5.06985515789474,1.91593538449612,0.0578428390950794,0.0880779003357924,-4.86075939358554
"22927",0.116249508771928,5.75935063157895,1.91563836544209,0.0578810692174454,0.0881252955165328,-4.8613063232336
"55282",-0.177568964912276,6.08474399122807,-1.91549738286265,0.0578992229089092,0.0881421159747312,-4.86156590014811
"54998",0.076329684210525,6.3733769122807,1.91510280858077,0.0579500559449979,0.0881982413468333,-4.8622922945217
"79025",0.138883385964917,4.62607318421053,1.91509500334732,0.0579510618726872,0.0881982413468333,-4.86230666220758
"8218",0.121073561403512,5.80807097368421,1.91504565453154,0.0579574222200934,0.0881982413468333,-4.86239750104932
"10244",0.103671987359651,5.56208864857456,1.91489046066859,0.0579774282909143,0.088217863164929,-4.8626831598791
"254170",-0.157742649122806,6.61187183333333,-1.91451402466935,0.0580259788821963,0.0882809078933843,-4.86337595965593
"2936",0.243040754385965,7.62924825438597,1.91424721399016,0.0580604113400734,0.0883224604197044,-4.86386692563705
"8660",-0.329400087719288,9.19019057017544,-1.91214621404596,0.058332151041475,0.0887249542021406,-4.86773079420194
"387914",-0.42733426315789,4.97545793859649,-1.91200269029742,0.0583507531444132,0.08874236660168,-4.86799459806098
"6999",0.232455736842107,4.41113502631579,1.9105493719167,0.0585393989951935,0.0890183529651074,-4.87066482429164
"5270",-0.244679999999996,6.31615564912281,-1.91014071751001,0.0585925361131213,0.0890880563991523,-4.87141531454555
"284297",0.172293736842108,5.25470790350877,1.91008640718996,0.0585996011093747,0.0890880563991523,-4.87151504364083
"51535",-0.141848614035082,5.38661306140351,-1.90999292338656,0.0586117636943181,0.089095627066706,-4.87168670009368
"11311",-0.0827592280701692,5.8007010877193,-1.90979780909416,0.0586371556197658,0.0891233033093463,-4.87204494669065
"5225",0.13295671929825,4.95925281578947,1.90960702918023,0.0586619924220551,0.0891501291354045,-4.87239520180959
"23484",0.19780245614035,8.08081719298246,1.90931827474239,0.0586996009324945,0.0891963555024699,-4.87292526710515
"10130",0.145038608368424,10.6742425932895,1.90923257780072,0.0587107663403864,0.0892023941310819,-4.87308256615122
"57648",0.177395385964909,8.38533764035088,1.90915207832832,0.0587212562000518,0.0892074050098521,-4.87323031907117
"6608",0.104446263157905,5.5194205877193,1.90894594867093,0.0587481240749262,0.0892338852261893,-4.87360863353377
"692205",-0.217435807017541,5.89669523684211,-1.90890797497645,0.0587530748663567,0.0892338852261893,-4.87367832334268
"29083",-0.182731543859644,6.85852864912281,-1.90819365040369,0.0588462697974247,0.0893644870919755,-4.87498901864771
"60558",-0.219497052631582,5.92263550877193,-1.90793102987522,0.0588805640398763,0.0894056208043366,-4.87547077845191
"267002",0.0868839298245669,5.42920757894737,1.90776687770733,0.0589020083492358,0.0894272351975423,-4.8757718730453
"56652",0.172066298245614,6.6746813245614,1.90653729008037,0.0590628466659515,0.0896604516025533,-4.87802646005986
"9826",0.134467684210531,5.11264971929825,1.90629892582988,0.0590940690070036,0.0896968712632003,-4.8784633699069
"2108",-0.194076894736831,9.68294762280702,-1.90595061143602,0.0591397182156799,0.0897551773825149,-4.8791017207635
"29090",-0.207359298245615,7.14744514035088,-1.90526672892435,0.0592294323960922,0.0898803375876105,-4.88035474422374
"79135",-0.169628122807013,7.76428774561403,-1.9050629615949,0.0592561854455487,0.0899099356901022,-4.8807280093027
"580",-0.245283666666666,6.77189051754386,-1.90441210671685,0.0593417056331916,0.0900286835462461,-4.88192000745297
"347088",0.166267578947365,5.80547987719298,1.90404171578184,0.059390420088508,0.0900915703531678,-4.88259818362796
"140460",-0.126836631578946,5.65537275438597,-1.90372149332134,0.0594325633889392,0.0901444749665447,-4.88318440288261
"64137",0.0901518771929863,5.3287643245614,1.90365244430318,0.0594416539699273,0.0901472399856924,-4.88331079620807
"643008",0.152949210526318,5.95157006140351,1.90305778104988,0.0595199921642307,0.0902550101228751,-4.88439914149343
"55689",0.0824515263157908,6.23372757017544,1.90170239053768,0.0596988693766721,0.0905086971577187,-4.88687856805458
"9798",-0.102570947368417,7.23863271929825,-1.90167958284288,0.0597018832751092,0.0905086971577187,-4.8869202761702
"124936",0.204492877192986,6.45415922807018,1.90117796156261,0.059768201818579,0.0905981639200359,-4.88783746537592
"828",0.144727771929823,5.48873511403509,1.90087693253325,0.0598080300940286,0.0906384085764491,-4.88838777275881
"22950",-0.154614649122801,7.13264514912281,-1.90086683945825,0.0598093658657075,0.0906384085764491,-4.88840622236549
"357",-0.333868684210527,6.02306888596491,-1.90077650086704,0.0598213228756654,0.0906454543061024,-4.88857135243349
"5271",0.106163000000002,5.80112462280702,1.90029115563225,0.0598855964498488,0.0907317623505465,-4.88945838976648
"6311",-0.149640228070174,7.14717964035088,-1.90011475597657,0.0599089711742437,0.0907560916518464,-4.8897807325152
